ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID_duplicated_0,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
5241,ENSG00000171469.10,ZNF561,chr19,-,9618090,9618166,9617044,9617171,9619431,9619582,5241,"22,18","0,2","37,28","3,0",175,99,0.513171357493,1.0,"1.0,0.836","0.875,1.0",-0.02
5242,ENSG00000171469.10,ZNF561,chr19,-,9618090,9618179,9616976,9617171,9619431,9619529,5242,"42,23","0,2","60,45","3,0",188,99,0.483747212597,1.0,"1.0,0.858","0.913,1.0",-0.027
5243,ENSG00000171469.10,ZNF561,chr19,-,9619431,9619582,9618090,9618166,9621161,9621188,5243,"23,27","2,0","34,40","0,0",198,99,0.768934034037,1.0,"0.852,1.0","1.0,1.0",-0.074
5244,ENSG00000171469.10,ZNF561,chr19,-,9620915,9620963,9619431,9619582,9621161,9621222,5244,"6,1","22,24","8,3","32,39",147,99,0.838501160248,1.0,"0.155,0.027","0.144,0.049",-0.006
5245,ENSG00000171469.10,ZNF561,chr19,-,9620915,9621049,9619431,9619582,9621161,9621205,5245,"11,11","22,24","23,6","32,39",198,99,0.640910655423,1.0,"0.2,0.186","0.264,0.071",0.025
5246,ENSG00000130818.11,ZNF426,chr19,-,9530984,9531067,9523223,9529636,9532844,9532925,5246,"17,27","1,1","21,32","1,0",182,99,1.0,1.0,"0.902,0.936","0.92,1.0",-0.041
5247,ENSG00000130818.11,ZNF426,chr19,-,9533839,9533966,9532844,9532925,9535187,9535279,5247,"33,12","0,0","29,42","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.955",0.022
5248,ENSG00000130818.11,ZNF426,chr19,-,9535187,9535279,9533839,9533966,9536207,9536356,5248,"31,15","1,2","30,26","4,1",191,99,0.479231505952,1.0,"0.941,0.795","0.795,0.931",0.005
5249,ENSG00000188629.12,ZNF177,chr19,+,9371609,9371752,9364861,9364948,9376315,9376423,5249,"0,0","1,0","0,3","0,0",198,99,1.0,1.0,"0.0,NA","NA,1.0",-1.0
5250,ENSG00000188629.12,ZNF177,chr19,+,9380056,9380139,9379526,9379619,9382384,9382617,5250,"3,5","0,0","11,9","0,2",182,99,0.665849265353,1.0,"1.0,1.0","1.0,0.71",0.145
5251,ENSG00000188321.13,ZNF559,chr19,+,9337795,9337858,9324251,9324780,9338493,9338582,5251,"3,1","2,0","1,8","2,0",162,99,0.922098912246,1.0,"0.478,1.0","0.234,1.0",0.122
5252,ENSG00000188321.13,ZNF559,chr19,+,9337795,9337865,9324694,9324780,9338493,9338582,5252,"2,0","2,0","1,8","2,0",169,99,1.0,1.0,"0.369,NA","0.227,1.0",-0.245
5253,ENSG00000188321.13,ZNF559,chr19,+,9337795,9338017,9324694,9324780,9338493,9338582,5253,"2,0","2,0","4,11","2,0",198,99,1.0,1.0,"0.333,NA","0.5,1.0",-0.417
5254,ENSG00000188321.13,ZNF559,chr19,+,9338493,9338582,9324694,9324780,9339192,9339318,5254,"17,8","3,1","7,3","4,2",188,99,0.0432497405669,0.4009286354953332,"0.749,0.808","0.48,0.441",0.318
5255,ENSG00000188321.13,ZNF559,chr19,+,9339192,9339319,9324251,9324780,9341101,9341145,5255,"14,7","2,0","16,16","0,0",198,99,0.852920307662,1.0,"0.778,1.0","1.0,1.0",-0.111
5258,ENSG00000130803.14,ZNF317,chr19,+,9157833,9158075,9157267,9157394,9158825,9158908,5258,"17,17","4,5","32,29","7,5",198,99,0.54582631772,1.0,"0.68,0.63","0.696,0.744",-0.065
5259,ENSG00000130803.14,ZNF317,chr19,+,9157979,9158075,9156611,9157394,9158825,9158908,5259,"37,41","4,5","77,89","7,5",195,99,0.413667747421,1.0,"0.824,0.806","0.848,0.9",-0.059
5263,ENSG00000133250.13,ZNF414,chr19,-,8512074,8512131,8511616,8511960,8512386,8512399,5263,"3,0","28,22","0,0","18,16",156,99,0.464854021099,1.0,"0.064,0.0","0.0,0.0",0.032
5265,ENSG00000099783.11,HNRNPM,chr19,+,8462528,8462581,8455404,8455574,8463496,8463504,5265,"888,706","2,3","1129,966","9,5",152,99,1.0,1.0,"0.997,0.994","0.988,0.992",0.006
5266,ENSG00000099783.11,HNRNPM,chr19,+,8465479,8465515,8465323,8465362,8466234,8466388,5266,"338,291","0,0","368,308","1,2",135,99,1.0,1.0,"1.0,1.0","0.996,0.991",0.006
5267,ENSG00000099783.11,HNRNPM,chr19,+,8471325,8471427,8468773,8468834,8473663,8473708,5267,"1610,1407","3,0","1602,1702","0,2",198,99,1.0,1.0,"0.996,1.0","1.0,0.998",-0.001
5269,ENSG00000099783.11,HNRNPM,chr19,+,8473663,8473708,8471325,8471427,8474166,8474244,5269,"1627,1423","34,31","1495,1680","47,36",144,99,0.28812885934,1.0,"0.971,0.969","0.956,0.97",0.007
5270,ENSG00000099783.11,HNRNPM,chr19,+,8474166,8474244,8471325,8471427,8483157,8483211,5270,"521,347","6,2","576,596","10,10",177,99,0.0880322140301,0.6226059002284307,"0.98,0.99","0.97,0.971",0.015
5271,ENSG00000099783.11,HNRNPM,chr19,+,8483157,8483211,8468773,8468834,8485602,8485648,5271,"84,71","2,0","76,84","0,0",153,99,0.85104899673,1.0,"0.965,1.0","1.0,1.0",-0.018
5272,ENSG00000099783.11,HNRNPM,chr19,+,8483157,8483211,8474166,8474244,8485602,8485648,5272,"625,429","29,10","666,692","36,36",153,99,0.0858559986139,0.6127873717164216,"0.933,0.965","0.923,0.926",0.024
5274,ENSG00000267855.5,NDUFA7,chr19,-,8316495,8316645,8311283,8311595,8320856,8320906,5274,"1475,1328","3,0","1238,1406","1,2",198,99,1.0,1.0,"0.996,1.0","0.998,0.997",0.0
5275,ENSG00000267855.5,NDUFA7,chr19,-,8316495,8316645,8311283,8311595,8321307,8321375,5275,"253,171","0,0","259,336","2,0",198,99,1.0,1.0,"1.0,1.0","0.985,1.0",0.008
5276,ENSG00000267855.5,NDUFA7,chr19,-,8319300,8319394,8316495,8316645,8320856,8320906,5276,"5,4","1224,1163","5,6","983,1072",193,99,1.0,1.0,"0.002,0.002","0.003,0.003",-0.001
5277,ENSG00000267855.5,NDUFA7,chr19,-,8320856,8320906,8311411,8311595,8321307,8321375,5277,"446,340","0,0","286,319","2,0",149,99,1.0,1.0,"1.0,1.0","0.99,1.0",0.005
5278,ENSG00000267855.5,NDUFA7,chr19,-,8320856,8320906,8316495,8316645,8321307,8321375,5278,"1659,1498","2,6","1267,1383","4,2",149,99,1.0,1.0,"0.998,0.994","0.995,0.998",-0.0
5281,ENSG00000090661.11,CERS4,chr19,+,8214365,8214481,8210705,8210862,8251075,8251249,5281,"0,1","0,1","0,0","2,4",198,99,1.0,1.0,"NA,0.333","0.0,0.0",0.333
5283,ENSG00000090661.11,CERS4,chr19,+,8241340,8241457,8214365,8214481,8251075,8251249,5283,"2,0","0,1","1,0","0,0",198,99,1.0,1.0,"1.0,0.0","1.0,NA",-0.5
5287,ENSG00000090661.11,CERS4,chr19,+,8251075,8251249,8214365,8214481,8254498,8254616,5287,"0,7","0,0","1,1","0,1",198,99,1.0,1.0,"NA,1.0","1.0,0.333",0.334
5290,ENSG00000090661.11,CERS4,chr19,+,8257878,8257985,8256948,8257077,8261687,8261844,5290,"10,4","0,2","9,15","1,0",198,99,0.5262330744,1.0,"1.0,0.5","0.818,1.0",-0.159
5296,ENSG00000066044.14,ELAVL1,chr19,-,7967564,7967790,7958578,7963807,7973558,7973625,5296,"243,219","1,0","341,336","0,0",198,99,1.0,1.0,"0.992,1.0","1.0,1.0",-0.004
5297,ENSG00000066044.14,ELAVL1,chr19,-,7967564,7967790,7958578,7963807,7973724,7973878,5297,"642,592","7,15","842,844","3,5",198,99,0.000801868671546,0.03229152500664115,"0.979,0.952","0.993,0.988",-0.025
5298,ENSG00000066044.14,ELAVL1,chr19,-,7973558,7973625,7963629,7963807,7973724,7973878,5298,"2,5","7,15","2,0","3,5",166,99,0.117259636567,0.739159656469795,"0.146,0.166","0.284,0.0",0.014
5299,ENSG00000066044.14,ELAVL1,chr19,-,7973558,7973625,7967564,7967790,7973724,7973878,5299,"3,7","401,375","2,1","501,509",166,99,1.0,1.0,"0.004,0.011","0.002,0.001",0.006
5300,ENSG00000066044.14,ELAVL1,chr19,-,7991643,7991831,7981082,7981186,8005494,8005608,5300,"180,224","2,0","229,253","0,0",198,99,1.0,1.0,"0.978,1.0","1.0,1.0",-0.011
5301,ENSG00000104976.11,SNAPC2,chr19,+,7921422,7921542,7921014,7921119,7921704,7921746,5301,"83,58","0,2","51,74","0,0",198,99,0.442069979845,1.0,"1.0,0.935","1.0,1.0",-0.032
5302,ENSG00000171017.10,LRRC8E,chr19,+,7893716,7893859,7888504,7888600,7895598,7895741,5302,"0,0","7,2","0,2","10,6",198,99,0.848735561293,1.0,"0.0,0.0","0.0,0.143",-0.071
5303,ENSG00000171017.10,LRRC8E,chr19,+,7895598,7895741,7888504,7888600,7898660,7898808,5303,"10,4","0,1","15,7","0,0",198,99,1.0,1.0,"1.0,0.667","1.0,1.0",-0.166
5311,ENSG00000076944.15,STXBP2,chr19,+,7638725,7638775,7637104,7637186,7639018,7639100,5311,"426,412","1,0","594,650","0,0",149,99,1.0,1.0,"0.996,1.0","1.0,1.0",-0.002
5312,ENSG00000076944.15,STXBP2,chr19,+,7639018,7639100,7638725,7638775,7639730,7639807,5312,"855,789","2,0","1143,1276","4,2",181,99,1.0,1.0,"0.996,1.0","0.994,0.997",0.002
5313,ENSG00000076944.15,STXBP2,chr19,+,7639730,7639807,7639018,7639100,7640730,7640809,5313,"1192,984","0,1","1449,1617","0,0",176,99,1.0,1.0,"1.0,0.998","1.0,1.0",-0.001
5315,ENSG00000076944.15,STXBP2,chr19,+,7641704,7641853,7640899,7641003,7642033,7642118,5315,"261,233","0,1","351,392","0,0",198,99,1.0,1.0,"1.0,0.991","1.0,1.0",-0.004
5316,ENSG00000076944.15,STXBP2,chr19,+,7643164,7643245,7642982,7643048,7644613,7644752,5316,"261,203","4,7","537,526","0,6",180,99,0.00689800473704,0.12614551451776487,"0.973,0.941","1.0,0.98",-0.033
5317,ENSG00000076944.15,STXBP2,chr19,+,7644878,7644934,7644613,7644752,7645196,7645306,5317,"3,5","149,134","12,14","203,190",155,99,0.0169347078617,0.22129183755896825,"0.013,0.023","0.036,0.045",-0.022
5320,ENSG00000076944.15,STXBP2,chr19,+,7647353,7647511,7647161,7647247,7647724,7647810,5320,"194,162","31,18","225,289","3,8",198,99,1.20231469225e-9,1.6157372922032898e-6,"0.758,0.818","0.974,0.948",-0.173
5321,ENSG00000268400.5,AC008763.2,chr19,+,7630572,7630659,7629811,7629860,7630822,7630846,5321,"350,341","0,1","799,733","1,6",186,99,1.0,1.0,"1.0,0.995","0.998,0.985",0.006
5322,ENSG00000268400.5,AC008763.2,chr19,+,7630822,7630846,7630572,7630659,7638725,7638775,5322,"79,66","0,0","165,139","1,0",123,99,1.0,1.0,"1.0,1.0","0.993,1.0",0.004
5323,ENSG00000076924.11,XAB2,chr19,-,7623730,7623882,7623169,7623289,7624300,7624445,5323,"211,119","0,2","147,203","4,0",198,99,0.652360086099,1.0,"1.0,0.967","0.948,1.0",0.01
5324,ENSG00000076924.11,XAB2,chr19,-,7626135,7626270,7625879,7626044,7627242,7627440,5324,"130,87","0,0","140,166","1,0",198,99,1.0,1.0,"1.0,1.0","0.986,1.0",0.007
5325,ENSG00000032444.16,PNPLA6,chr19,+,7534378,7534446,7534151,7534239,7534749,7534902,5325,"7,5","4,0","4,4","6,0",167,99,0.704875509099,1.0,"0.509,1.0","0.283,1.0",0.113
5328,ENSG00000032444.16,PNPLA6,chr19,+,7541983,7542067,7541447,7541684,7542560,7542670,5328,"59,52","1,0","41,40","1,1",183,99,0.681228858888,1.0,"0.97,1.0","0.957,0.956",0.029
5331,ENSG00000032444.16,PNPLA6,chr19,+,7557167,7557284,7556654,7556724,7558849,7559151,5331,"48,37","0,0","58,58","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.967",0.016
5336,ENSG00000268861.6,AC008878.3,chr19,+,7456326,7456403,7453466,7453715,7458511,7458690,5336,"22,22","1,0","35,39","0,0",176,99,1.0,1.0,"0.925,1.0","1.0,1.0",-0.037
5337,ENSG00000268861.6,AC008878.3,chr19,+,7464559,7464690,7463817,7463955,7466917,7466974,5337,"58,24","0,0","56,66","1,0",198,99,1.0,1.0,"1.0,1.0","0.966,1.0",0.017
5338,ENSG00000171105.13,INSR,chr19,-,7150496,7150532,7142815,7143090,7152725,7152927,5338,"0,0","0,1","1,0","1,0",135,99,1.0,1.0,"NA,0.0","0.423,NA",-0.423
5340,ENSG00000125731.12,SH2D3A,chr19,-,6760637,6760987,6757329,6759670,6763679,6763816,5340,"24,22","4,0","36,47","2,1",198,99,0.566665334028,1.0,"0.75,1.0","0.9,0.959",-0.054
5341,ENSG00000125731.12,SH2D3A,chr19,-,6763679,6763816,6760637,6760987,6767386,6767425,5341,"16,11","0,3","26,34","0,0",198,99,0.101642441839,0.6764748345007708,"1.0,0.647","1.0,1.0",-0.176
5345,ENSG00000125657.4,TNFSF9,chr19,+,6532785,6532816,6530998,6531303,6534599,6535928,5345,"8,6","0,0","16,10","0,3",130,99,0.161667900751,0.8977638120908564,"1.0,1.0","1.0,0.717",0.141
5349,ENSG00000125648.14,SLC25A23,chr19,-,6438190,6438312,6436078,6436464,6444150,6444301,5349,"0,0","5,2","1,1","3,2",198,99,0.204622324171,1.0,"0.0,0.0","0.143,0.2",-0.171
5351,ENSG00000125648.14,SLC25A23,chr19,-,6438446,6438534,6436080,6436464,6444150,6444301,5351,"3,1","5,2","8,13","3,2",187,99,0.00302184260821,0.07478085667381618,"0.241,0.209","0.585,0.775",-0.455
5354,ENSG00000125648.14,SLC25A23,chr19,-,6438723,6438821,6436420,6436464,6444150,6444279,5354,"0,1","5,2","0,3","3,2",197,99,0.160146465868,0.8923110613047055,"0.0,0.201","0.0,0.43",-0.114
5355,ENSG00000125648.14,SLC25A23,chr19,-,6438723,6438821,6438446,6438534,6444150,6444279,5355,"0,2","2,0","10,12","6,7",197,99,0.238218982988,1.0,"0.0,1.0","0.456,0.463",0.04
5356,ENSG00000125648.14,SLC25A23,chr19,-,6441978,6442159,6436420,6436464,6444150,6444301,5356,"37,42","5,2","61,46","3,2",198,99,0.317647870503,1.0,"0.787,0.913","0.91,0.92",-0.065
5357,ENSG00000125648.14,SLC25A23,chr19,-,6441978,6442159,6438723,6438821,6444150,6444301,5357,"37,42","0,1","63,45","0,3",198,99,0.538340795561,1.0,"1.0,0.955","1.0,0.882",0.036
5358,ENSG00000125648.14,SLC25A23,chr19,-,6452311,6452479,6444150,6444301,6453980,6454009,5358,"64,57","13,10","133,108","23,27",198,99,0.710956672519,1.0,"0.711,0.74","0.743,0.667",0.02
5359,ENSG00000125648.14,SLC25A23,chr19,-,6452311,6452479,6444150,6444301,6454322,6454405,5359,"39,41","7,9","89,66","3,4",198,99,0.000804999167288,0.03238379008860042,"0.736,0.695","0.937,0.892",-0.199
5360,ENSG00000125648.14,SLC25A23,chr19,-,6453980,6454088,6444150,6444301,6454322,6454405,5360,"57,69","7,9","112,141","3,4",198,99,0.000542252361959,0.025678327128200423,"0.803,0.793","0.949,0.946",-0.149
5361,ENSG00000125648.14,SLC25A23,chr19,-,6453980,6454088,6452311,6452479,6454322,6454405,5361,"71,79","2,4","133,156","0,0",198,99,0.00744982595269,0.13218032804340496,"0.947,0.908","1.0,1.0",-0.073
5362,ENSG00000125648.14,SLC25A23,chr19,-,6455951,6456092,6454558,6454717,6456419,6456531,5362,"8,5","41,30","10,15","101,99",198,99,0.477375407914,1.0,"0.089,0.077","0.047,0.07",0.024
5363,ENSG00000181240.13,SLC25A41,chr19,-,6427102,6427250,6426038,6426561,6427333,6427501,5363,"9,9","0,3","13,13","0,0",198,99,0.0723407270105,0.553670589528269,"1.0,0.6","1.0,1.0",-0.2
5365,ENSG00000088247.17,KHSRP,chr19,-,6415807,6415896,6415533,6415734,6416489,6416650,5365,"308,246","0,0","138,262","0,2",188,99,1.0,1.0,"1.0,1.0","1.0,0.986",0.007
5366,ENSG00000088247.17,KHSRP,chr19,-,6416297,6416407,6415807,6415896,6416489,6416650,5366,"2126,1579","0,1","1003,1381","0,0",198,99,1.0,1.0,"1.0,0.999","1.0,1.0",-0.0
5367,ENSG00000088247.17,KHSRP,chr19,-,6418701,6418876,6418482,6418581,6419202,6419260,5367,"776,540","0,1","747,802","0,0",198,99,1.0,1.0,"1.0,0.996","1.0,1.0",-0.002
5368,ENSG00000088247.17,KHSRP,chr19,-,6420072,6420144,6419202,6419260,6420421,6420471,5368,"890,658","0,4","1138,1039","5,9",171,99,0.95303773846,1.0,"1.0,0.99","0.992,0.985",0.007
5369,ENSG00000088247.17,KHSRP,chr19,-,6422339,6422436,6421649,6421688,6424452,6424529,5369,"757,520","0,3","755,800","0,0",196,99,1.0,1.0,"1.0,0.989","1.0,1.0",-0.006
5370,ENSG00000125651.13,GTF2F1,chr19,-,6387388,6387559,6383310,6383495,6389443,6389637,5370,"298,212","1,2","332,463","0,0",198,99,1.0,1.0,"0.993,0.981","1.0,1.0",-0.013
5371,ENSG00000125651.13,GTF2F1,chr19,-,6389443,6389637,6387388,6387559,6391901,6391952,5371,"360,303","0,0","413,508","0,3",198,99,1.0,1.0,"1.0,1.0","1.0,0.988",0.006
5372,ENSG00000125651.13,GTF2F1,chr19,-,6392202,6392410,6391901,6391974,6392856,6392903,5372,"5,4","164,120","2,4","222,178",198,99,0.767582633164,1.0,"0.015,0.016","0.004,0.011",0.008
5373,ENSG00000125656.9,CLPP,chr19,+,6364451,6364639,6361868,6362542,6366257,6366363,5373,"547,425","3,2","515,638","0,2",198,99,1.0,1.0,"0.989,0.991","1.0,0.994",-0.007
5374,ENSG00000125656.9,CLPP,chr19,+,6366257,6366363,6364451,6364639,6368537,6368545,5374,"489,416","1,0","561,649","0,0",198,99,1.0,1.0,"0.996,1.0","1.0,1.0",-0.002
5375,ENSG00000198646.13,NCOA6,chr20,-,34727258,34727407,34714773,34715365,34732558,34732595,5375,"62,40","0,0","97,73","1,0",198,99,1.0,1.0,"1.0,1.0","0.98,1.0",0.01
5376,ENSG00000198646.13,NCOA6,chr20,-,34740362,34743341,34736689,34736758,34746806,34746928,5376,"123,101","4,1","93,108","11,13",198,99,0.0000456680753144,0.004609771575979205,"0.939,0.981","0.809,0.806",0.152
5378,ENSG00000198646.13,NCOA6,chr20,-,34758804,34758933,34757219,34758104,34768463,34768586,5378,"114,163","1,4","96,140","1,0",198,99,0.19171253473,0.9890581706251015,"0.983,0.953","0.98,1.0",-0.022
5379,ENSG00000198646.13,NCOA6,chr20,-,34792449,34792563,34782120,34782404,34825471,34825630,5379,"8,5","0,0","15,14","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.875",0.062
5380,ENSG00000198646.13,NCOA6,chr20,-,34809452,34809522,34792449,34792563,34825471,34825649,5380,"0,0","1,3","0,2","2,6",169,99,0.66839991368,1.0,"0.0,0.0","0.0,0.163",-0.082
5381,ENSG00000130382.8,MLLT1,chr19,-,6216404,6216513,6213938,6214038,6217953,6218041,5381,"192,129","0,4","142,158","0,1",198,99,0.599752596553,1.0,"1.0,0.942","1.0,0.988",-0.023
5382,ENSG00000130382.8,MLLT1,chr19,-,6226976,6227102,6222120,6222684,6230569,6230713,5382,"414,398","3,3","370,446","4,2",198,99,1.0,1.0,"0.986,0.985","0.979,0.991",0.001
5383,ENSG00000130382.8,MLLT1,chr19,-,6262227,6262310,6230569,6230713,6270578,6270759,5383,"220,223","0,1","197,232","0,2",182,99,1.0,1.0,"1.0,0.992","1.0,0.984",0.004
5384,ENSG00000130382.8,MLLT1,chr19,-,6270578,6270759,6262227,6262310,6279772,6279948,5384,"128,150","0,0","111,125","2,0",198,99,1.0,1.0,"1.0,1.0","0.965,1.0",0.018
5385,ENSG00000087903.12,RFX2,chr19,-,6004200,6004298,6002720,6002870,6007011,6007166,5385,"16,3","0,0","12,18","0,2",197,99,0.752429853952,1.0,"1.0,1.0","1.0,0.819",0.091
5386,ENSG00000087903.12,RFX2,chr19,-,6008105,6008224,6007689,6007802,6010135,6010251,5386,"7,5","1,0","15,13","0,0",198,99,1.0,1.0,"0.778,1.0","1.0,1.0",-0.111
5387,ENSG00000087903.12,RFX2,chr19,-,6012985,6013105,6010135,6010251,6016089,6016271,5387,"18,18","0,0","32,20","1,0",198,99,1.0,1.0,"1.0,1.0","0.941,1.0",0.03
5388,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6039979,6040241,5388,"5,10","0,2","28,26","8,6",174,99,0.0460191814126,0.4164799255290141,"1.0,0.74","0.666,0.711",0.181
5389,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6110392,6110482,5389,"5,8","0,0","19,19","1,2",174,99,0.218667323911,1.0,"1.0,1.0","0.915,0.844",0.121
5392,ENSG00000087903.12,RFX2,chr19,-,6047406,6047504,6044192,6044282,6110392,6110446,5392,"4,7","2,0","13,12","0,5",197,99,0.326812583535,1.0,"0.501,1.0","1.0,0.547",-0.023
5394,ENSG00000174886.12,NDUFA11,chr19,-,5896904,5896997,5894674,5896575,5903611,5903756,5394,"1730,1227","1,0","1605,1981","0,2",192,99,1.0,1.0,"0.999,1.0","1.0,0.998",0.001
5395,ENSG00000174886.12,NDUFA11,chr19,-,5901334,5901454,5896904,5896997,5903611,5903754,5395,"41,26","599,450","41,40","708,822",198,99,0.383845209669,1.0,"0.033,0.028","0.028,0.024",0.004
5405,ENSG00000174917.8,C19orf70,chr19,-,5678774,5678902,5678420,5678648,5679344,5679396,5405,"1,0","92,67","0,0","108,93",198,99,1.0,1.0,"0.005,0.0","0.0,0.0",0.003
5407,ENSG00000130255.12,RPL36,chr19,+,5690505,5690600,5690030,5690327,5691318,5691453,5407,"4706,3405","0,0","7472,9147","3,0",194,99,1.0,1.0,"1.0,1.0","0.999,1.0",0.0
5409,ENSG00000160633.12,SAFB,chr19,+,5641593,5641658,5626404,5626489,5645336,5645399,5409,"159,125","8,2","382,404","1,4",164,99,0.00248757001532,0.06649265983459018,"0.923,0.974","0.996,0.984",-0.041
5410,ENSG00000160633.12,SAFB,chr19,+,5641739,5641946,5641593,5641658,5645336,5645399,5410,"376,313","1,0","672,688","3,0",198,99,1.0,1.0,"0.995,1.0","0.991,1.0",0.002
5411,ENSG00000160633.12,SAFB,chr19,+,5648988,5649499,5648015,5648043,5649925,5649975,5411,"326,226","1,0","507,560","6,10",198,99,0.00973293915927,0.15453516956262117,"0.994,1.0","0.977,0.966",0.025
5412,ENSG00000130254.11,SAFB2,chr19,-,5609994,5610095,5600129,5600260,5612539,5612567,5412,"1,0","0,0","14,2","2,0",198,99,1.0,1.0,"1.0,NA","0.778,1.0",0.111
5413,ENSG00000130254.11,SAFB2,chr19,-,5610638,5610688,5609994,5610095,5612539,5612567,5413,"36,16","0,0","27,24","12,0",149,99,0.000174367352415,0.011890303502681535,"1.0,1.0","0.599,1.0",0.201
5414,ENSG00000130254.11,SAFB2,chr19,-,5611119,5611630,5610638,5610688,5612539,5612567,5414,"317,243","8,1","200,127","5,13",198,99,0.00254728314174,0.06746196532287138,"0.952,0.992","0.952,0.83",0.081
5415,ENSG00000130254.11,SAFB2,chr19,-,5612539,5612567,5600129,5600260,5613464,5613527,5415,"185,147","0,0","134,168","3,0",127,99,1.0,1.0,"1.0,1.0","0.972,1.0",0.014
5416,ENSG00000130254.11,SAFB2,chr19,-,5616421,5616486,5616131,5616335,5621308,5621396,5416,"393,378","4,1","332,373","2,2",164,99,1.0,1.0,"0.983,0.996","0.99,0.991",-0.001
5417,ENSG00000130254.11,SAFB2,chr19,-,5621308,5621396,5616127,5616335,5622529,5622776,5417,"198,127","0,1","135,152","0,0",187,99,1.0,1.0,"1.0,0.985","1.0,1.0",-0.008
5418,ENSG00000105426.16,PTPRS,chr19,-,5216719,5216767,5215497,5215595,5218419,5218532,5418,"1,3","13,20","8,12","34,33",147,99,0.0315812155329,0.32843465200267824,"0.049,0.092","0.137,0.197",-0.097
5419,ENSG00000105426.16,PTPRS,chr19,-,5218786,5218798,5218419,5218532,5219309,5219467,5419,"60,50","4,5","94,99","8,20",111,99,0.104090491547,0.6859242999880977,"0.93,0.899","0.913,0.815",0.051
5420,ENSG00000105426.16,PTPRS,chr19,-,5222688,5223297,5222122,5222220,5225726,5225844,5420,"52,44","0,4","27,52","2,0",198,99,0.261505155106,1.0,"1.0,0.846","0.871,1.0",-0.012
5423,ENSG00000105426.16,PTPRS,chr19,-,5260804,5260822,5258016,5258127,5265007,5265196,5423,"4,0","23,12","0,0","59,52",117,99,0.0893118608222,0.6291606430647451,"0.128,0.0","0.0,0.0",0.064
5428,ENSG00000142002.17,DPP9,chr19,-,4683189,4683324,4682695,4682838,4683476,4683629,5428,"10,8","66,74","6,9","66,58",198,99,0.842934846872,1.0,"0.07,0.051","0.043,0.072",0.003
5429,ENSG00000142002.17,DPP9,chr19,-,4695377,4695555,4694316,4694823,4697550,4697651,5429,"259,250","0,2","207,231","0,0",198,99,1.0,1.0,"1.0,0.984","1.0,1.0",-0.008
5430,ENSG00000142002.17,DPP9,chr19,-,4700215,4700273,4697550,4697651,4702026,4702155,5430,"28,14","0,5","15,21","0,0",157,99,0.00471685717199,0.09982206113125368,"1.0,0.638","1.0,1.0",-0.181
5431,ENSG00000142002.17,DPP9,chr19,-,4700215,4700277,4697550,4697651,4702026,4702155,5431,"148,118","0,5","148,153","0,0",161,99,0.426902001399,1.0,"1.0,0.936","1.0,1.0",-0.032
5432,ENSG00000142002.17,DPP9,chr19,-,4715528,4715726,4714080,4714337,4719850,4719941,5432,"6,0","45,29","1,8","36,47",198,99,0.490433085591,1.0,"0.062,0.0","0.014,0.078",-0.015
5433,ENSG00000142002.17,DPP9,chr19,-,4716052,4716152,4714186,4714337,4719850,4719941,5433,"3,0","45,29","0,1","36,47",198,99,0.516849121213,1.0,"0.032,0.0","0.0,0.011",0.011
5434,ENSG00000142002.17,DPP9,chr19,-,4719202,4719324,4714080,4714337,4719850,4719941,5434,"0,0","45,29","0,1","36,47",198,99,1.0,1.0,"0.0,0.0","0.0,0.011",-0.005
