File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF171YQS	bam	bam		unfiltered alignments	GRCh38	ENCSR293FWY	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX1-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF926UWX/	380881974	Gene Yeo, UCSD	0061eef4ab1c940a3af730d1ed5c1a9b		https://www.encodeproject.org/files/ENCFF171YQS/@@download/ENCFF171YQS.bam	V29			released	s3://encode-public/2022/01/12/280defe8-a784-49b3-a2c7-6b73af3a2a4d/ENCFF171YQS.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/280defe8-a784-49b3-a2c7-6b73af3a2a4d/ENCFF171YQS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF484APP	bam	bam		alignments	GRCh38	ENCSR293FWY	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX1-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF483TEX/	233152420	Gene Yeo, UCSD	5165ac0db2011662642084bfaa4283df		https://www.encodeproject.org/files/ENCFF484APP/@@download/ENCFF484APP.bam	V29			released	s3://encode-public/2022/01/12/55d31353-666c-4f46-9d4b-c51ac178e997/ENCFF484APP.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/55d31353-666c-4f46-9d4b-c51ac178e997/ENCFF484APP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF184QVM	bam	bam		alignments	GRCh38	ENCSR293FWY	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX1-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF171YQS/	174280434	Gene Yeo, UCSD	5e69cd0722da7daa6f35d7f7221b56e7		https://www.encodeproject.org/files/ENCFF184QVM/@@download/ENCFF184QVM.bam	V29			released	s3://encode-public/2022/01/12/57cebc78-919d-45bf-84ac-4698f011f96c/ENCFF184QVM.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/57cebc78-919d-45bf-84ac-4698f011f96c/ENCFF184QVM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF369DFE	bam	bam		alignments	GRCh38	ENCSR171XCR	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										EED-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF038HGR/	280567984	Gene Yeo, UCSD	8e9ca59a89e3782e3b3dff213177505f		https://www.encodeproject.org/files/ENCFF369DFE/@@download/ENCFF369DFE.bam	V29			archived	s3://encode-public/2022/01/12/43d9d049-ab73-4b58-83f1-435cfd863362/ENCFF369DFE.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/43d9d049-ab73-4b58-83f1-435cfd863362/ENCFF369DFE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		uncharacterized antibody	
ENCFF067FDO	bam	bam		unfiltered alignments	GRCh38	ENCSR171XCR	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										EED-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF288VIR/	440965362	Gene Yeo, UCSD	b6e0dc9b667d5b0a896cf7c1d9be1d4a		https://www.encodeproject.org/files/ENCFF067FDO/@@download/ENCFF067FDO.bam	V29			archived	s3://encode-public/2022/01/12/120285b1-77d4-4b08-badf-0900bbc45984/ENCFF067FDO.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/120285b1-77d4-4b08-badf-0900bbc45984/ENCFF067FDO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		uncharacterized antibody	
ENCFF038HGR	bam	bam		unfiltered alignments	GRCh38	ENCSR171XCR	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										EED-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF711WKM/	418542216	Gene Yeo, UCSD	9bf4680475cabc5312fe9def3fc54b27		https://www.encodeproject.org/files/ENCFF038HGR/@@download/ENCFF038HGR.bam	V29			archived	s3://encode-public/2022/01/12/2fb961a6-81ca-4021-b4ae-50ba204104a4/ENCFF038HGR.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/2fb961a6-81ca-4021-b4ae-50ba204104a4/ENCFF038HGR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		uncharacterized antibody	
ENCFF201GCL	bam	bam		alignments	GRCh38	ENCSR171XCR	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										EED-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF067FDO/	271384862	Gene Yeo, UCSD	b8c6b07f359b96c4e495ee3e5761ec15		https://www.encodeproject.org/files/ENCFF201GCL/@@download/ENCFF201GCL.bam	V29			archived	s3://encode-public/2022/01/12/5a28c196-37a8-450b-86b4-8a7316badfed/ENCFF201GCL.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/5a28c196-37a8-450b-86b4-8a7316badfed/ENCFF201GCL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		uncharacterized antibody	
ENCFF749EYB	bam	bam		alignments	GRCh38	ENCSR332LFL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										DEK-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF813JVY/	36860363	Gene Yeo, UCSD	97ad9039b7c2075b57a2ee64c55a1a97		https://www.encodeproject.org/files/ENCFF749EYB/@@download/ENCFF749EYB.bam	V29			archived	s3://encode-public/2022/01/12/33daa1da-4df4-43d7-a075-1ee3943bcf2d/ENCFF749EYB.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/33daa1da-4df4-43d7-a075-1ee3943bcf2d/ENCFF749EYB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF813JVY	bam	bam		unfiltered alignments	GRCh38	ENCSR332LFL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										DEK-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF653TSZ/	369550552	Gene Yeo, UCSD	fe38f8334100feca16e5f6ee45f055c3		https://www.encodeproject.org/files/ENCFF813JVY/@@download/ENCFF813JVY.bam	V29			archived	s3://encode-public/2022/01/12/d35e2df5-d7d7-4ab9-b047-b856472180bb/ENCFF813JVY.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/d35e2df5-d7d7-4ab9-b047-b856472180bb/ENCFF813JVY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF863DGL	bam	bam		alignments	GRCh38	ENCSR332LFL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										DEK-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF661AIR/	65850779	Gene Yeo, UCSD	5d7f1ad803aeff9dbc2aeabecdf460e0		https://www.encodeproject.org/files/ENCFF863DGL/@@download/ENCFF863DGL.bam	V29			archived	s3://encode-public/2022/01/12/3a9b45b3-9a9d-4fb6-88a4-d03922d524c9/ENCFF863DGL.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/3a9b45b3-9a9d-4fb6-88a4-d03922d524c9/ENCFF863DGL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF661AIR	bam	bam		unfiltered alignments	GRCh38	ENCSR332LFL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										DEK-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF994ULB/	344554333	Gene Yeo, UCSD	203e03dc1e0ab8bbdf4b382b1e6e372c		https://www.encodeproject.org/files/ENCFF661AIR/@@download/ENCFF661AIR.bam	V29			archived	s3://encode-public/2022/01/12/1b485dd6-a227-4a14-ac1f-26aae3054b54/ENCFF661AIR.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/1b485dd6-a227-4a14-ac1f-26aae3054b54/ENCFF661AIR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF960IGR	bam	bam		unfiltered alignments	GRCh38	ENCSR379GZS	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										NSUN2-human	RNA				ultraviolet irradiation	reverse	2022-11-16	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF143ZYE/	299790627	Gene Yeo, UCSD	02ff790fa41ace4e8f5118452ff6b593		https://www.encodeproject.org/files/ENCFF960IGR/@@download/ENCFF960IGR.bam	V29			released	s3://encode-public/2022/01/12/ee1e2209-4996-48c0-91da-1995632a8d88/ENCFF960IGR.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/ee1e2209-4996-48c0-91da-1995632a8d88/ENCFF960IGR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF553TKS	bam	bam		unfiltered alignments	GRCh38	ENCSR379GZS	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										NSUN2-human	RNA				ultraviolet irradiation	reverse	2022-11-16	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF311FHF/	239465731	Gene Yeo, UCSD	e838ac6fd74938c120c1dfefb1c8db45		https://www.encodeproject.org/files/ENCFF553TKS/@@download/ENCFF553TKS.bam	V29			released	s3://encode-public/2022/01/12/06eca3d2-ec78-4dfe-900f-64516f409988/ENCFF553TKS.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/06eca3d2-ec78-4dfe-900f-64516f409988/ENCFF553TKS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF261FNR	bam	bam		alignments	GRCh38	ENCSR379GZS	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										NSUN2-human	RNA				ultraviolet irradiation	reverse	2022-11-16	ENCODE		see document	175-300	2	2_1		20					/files/ENCFF960IGR/	148860308	Gene Yeo, UCSD	f1920f6c7115d33994f9985792edbbf9		https://www.encodeproject.org/files/ENCFF261FNR/@@download/ENCFF261FNR.bam	V29			released	s3://encode-public/2022/01/12/e3679858-f862-4126-af5b-ea7d0f57d96b/ENCFF261FNR.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/e3679858-f862-4126-af5b-ea7d0f57d96b/ENCFF261FNR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF141HNK	bam	bam		alignments	GRCh38	ENCSR379GZS	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										NSUN2-human	RNA				ultraviolet irradiation	reverse	2022-11-16	ENCODE		see document	175-300	1	1_1		19					/files/ENCFF553TKS/	111382868	Gene Yeo, UCSD	f5111f70b67877646cfaa4286e30a332		https://www.encodeproject.org/files/ENCFF141HNK/@@download/ENCFF141HNK.bam	V29			released	s3://encode-public/2022/01/12/c028cb8a-0f0f-4672-bb95-2597208aaf36/ENCFF141HNK.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/c028cb8a-0f0f-4672-bb95-2597208aaf36/ENCFF141HNK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF811DAM	bam	bam		unfiltered alignments	GRCh38	ENCSR124DES	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRSF5-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF734CKL/	227400120	Gene Yeo, UCSD	9fab64342b753cf3296d20d5334d63c1		https://www.encodeproject.org/files/ENCFF811DAM/@@download/ENCFF811DAM.bam	V29			archived	s3://encode-public/2022/01/12/ce95aa70-cb21-432d-8fd4-24a355eee6fb/ENCFF811DAM.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/ce95aa70-cb21-432d-8fd4-24a355eee6fb/ENCFF811DAM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF411MNN	bam	bam		alignments	GRCh38	ENCSR124DES	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRSF5-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF811DAM/	79236156	Gene Yeo, UCSD	73e3aba12f30dd3cec25b52e01ab7feb		https://www.encodeproject.org/files/ENCFF411MNN/@@download/ENCFF411MNN.bam	V29			archived	s3://encode-public/2022/01/12/5ea36558-fddc-475b-9db1-6e169d8c060a/ENCFF411MNN.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/5ea36558-fddc-475b-9db1-6e169d8c060a/ENCFF411MNN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF054XDL	bam	bam		unfiltered alignments	GRCh38	ENCSR124DES	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRSF5-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF347XFC/	323478696	Gene Yeo, UCSD	2df3068cd64ff7abd45050a8b37cd5d7		https://www.encodeproject.org/files/ENCFF054XDL/@@download/ENCFF054XDL.bam	V29			archived	s3://encode-public/2022/01/12/db1349d8-702a-4bdd-b580-8c3920366c6e/ENCFF054XDL.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/db1349d8-702a-4bdd-b580-8c3920366c6e/ENCFF054XDL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF702NBW	bam	bam		alignments	GRCh38	ENCSR124DES	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRSF5-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF054XDL/	121806823	Gene Yeo, UCSD	58904ca488e927c8d7f9a49ee0fea724		https://www.encodeproject.org/files/ENCFF702NBW/@@download/ENCFF702NBW.bam	V29			archived	s3://encode-public/2022/01/12/b0754d64-a81d-4eb9-8e4e-3be229b3be8c/ENCFF702NBW.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/b0754d64-a81d-4eb9-8e4e-3be229b3be8c/ENCFF702NBW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF056ICL	bam	bam		unfiltered alignments	GRCh38	ENCSR317QOX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A1-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		89					/files/ENCFF767OYS/	551915993	Gene Yeo, UCSD	cdb59d4e6c692761ca706c26685d705a		https://www.encodeproject.org/files/ENCFF056ICL/@@download/ENCFF056ICL.bam	V29			archived	s3://encode-public/2022/01/12/6f50d808-8020-4de9-8c74-b4f14be568b2/ENCFF056ICL.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/6f50d808-8020-4de9-8c74-b4f14be568b2/ENCFF056ICL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF685NCN	bam	bam		alignments	GRCh38	ENCSR317QOX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A1-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		88					/files/ENCFF056ICL/	281993257	Gene Yeo, UCSD	4549378f7166db2ccbe52d5bf5e0e5c0		https://www.encodeproject.org/files/ENCFF685NCN/@@download/ENCFF685NCN.bam	V29			archived	s3://encode-public/2022/01/12/3845bf3f-9c1a-4d03-952d-abb9cfd2874c/ENCFF685NCN.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/3845bf3f-9c1a-4d03-952d-abb9cfd2874c/ENCFF685NCN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF306ZUJ	bam	bam		unfiltered alignments	GRCh38	ENCSR317QOX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A1-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	2	2_1		89					/files/ENCFF350YIN/	530134220	Gene Yeo, UCSD	7231d7634a168f4d9524dffff8505d4f		https://www.encodeproject.org/files/ENCFF306ZUJ/@@download/ENCFF306ZUJ.bam	V29			archived	s3://encode-public/2022/01/12/b3da4465-cbe5-4354-a3de-c7dfbc5e01bf/ENCFF306ZUJ.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/b3da4465-cbe5-4354-a3de-c7dfbc5e01bf/ENCFF306ZUJ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF152ARZ	bam	bam		alignments	GRCh38	ENCSR317QOX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SF3A1-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	2	2_1		88					/files/ENCFF306ZUJ/	256751166	Gene Yeo, UCSD	217ae114fd9867105f9af0f5173b7f74		https://www.encodeproject.org/files/ENCFF152ARZ/@@download/ENCFF152ARZ.bam	V29			archived	s3://encode-public/2022/01/12/002f3c8c-827a-4562-bd32-9bab00981841/ENCFF152ARZ.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/002f3c8c-827a-4562-bd32-9bab00981841/ENCFF152ARZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF060CWR	bam	bam		unfiltered alignments	GRCh38	ENCSR497XZI	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MBNL1-human	RNA				ultraviolet irradiation	reverse	2022-07-19	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF508CMO/	549262211	Gene Yeo, UCSD	052b25ec9117fdb787041f8a58b48011		https://www.encodeproject.org/files/ENCFF060CWR/@@download/ENCFF060CWR.bam	V29			released	s3://encode-public/2022/01/12/a68a9175-1676-4acb-bcfb-512f314c0e13/ENCFF060CWR.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/a68a9175-1676-4acb-bcfb-512f314c0e13/ENCFF060CWR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF452ZSY	bam	bam		alignments	GRCh38	ENCSR497XZI	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MBNL1-human	RNA				ultraviolet irradiation	reverse	2022-07-19	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF060CWR/	283408444	Gene Yeo, UCSD	1190b8ef03177766b79d1df54bd6369f		https://www.encodeproject.org/files/ENCFF452ZSY/@@download/ENCFF452ZSY.bam	V29			released	s3://encode-public/2022/01/12/ab7cf36e-2c40-48ad-8dbb-0e475aeba392/ENCFF452ZSY.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/ab7cf36e-2c40-48ad-8dbb-0e475aeba392/ENCFF452ZSY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF400SGM	bam	bam		unfiltered alignments	GRCh38	ENCSR497XZI	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MBNL1-human	RNA				ultraviolet irradiation	reverse	2022-07-19	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF287XKI/	586917898	Gene Yeo, UCSD	0d3a0b093d33ed094a1858905d799edd		https://www.encodeproject.org/files/ENCFF400SGM/@@download/ENCFF400SGM.bam	V29			released	s3://encode-public/2022/01/12/25620328-ba8d-4a75-954b-6eb87da8f09d/ENCFF400SGM.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/25620328-ba8d-4a75-954b-6eb87da8f09d/ENCFF400SGM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF380QZK	bam	bam		alignments	GRCh38	ENCSR497XZI	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MBNL1-human	RNA				ultraviolet irradiation	reverse	2022-07-19	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF400SGM/	315129937	Gene Yeo, UCSD	61e7ebcf05347dec1b1f3cce3e187b94		https://www.encodeproject.org/files/ENCFF380QZK/@@download/ENCFF380QZK.bam	V29			released	s3://encode-public/2022/01/12/4704b2f6-45ef-4910-adbb-8283860d93f0/ENCFF380QZK.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/4704b2f6-45ef-4910-adbb-8283860d93f0/ENCFF380QZK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF958TEE	bam	bam		unfiltered alignments	GRCh38	ENCSR187VEQ	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TARDBP-human	RNA				ultraviolet irradiation	reverse	2022-12-17	ENCODE		see document	175-300	2	2_1		64					/files/ENCFF868WQR/	566113720	Gene Yeo, UCSD	a7f0bc86f9eaace241452878f418b9ea		https://www.encodeproject.org/files/ENCFF958TEE/@@download/ENCFF958TEE.bam	V29			released	s3://encode-public/2022/01/12/8465755b-727d-4ea1-9265-9c4b273de5fa/ENCFF958TEE.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/8465755b-727d-4ea1-9265-9c4b273de5fa/ENCFF958TEE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF174CYH	bam	bam		unfiltered alignments	GRCh38	ENCSR187VEQ	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TARDBP-human	RNA				ultraviolet irradiation	reverse	2022-12-17	ENCODE		see document	175-300	1	1_1		64					/files/ENCFF137LSG/	592671726	Gene Yeo, UCSD	149fe79a7b2cfd402da41bf63bd933bf		https://www.encodeproject.org/files/ENCFF174CYH/@@download/ENCFF174CYH.bam	V29			released	s3://encode-public/2022/01/12/0818ce59-3466-4bd6-ac1b-0dda7d522ba8/ENCFF174CYH.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/0818ce59-3466-4bd6-ac1b-0dda7d522ba8/ENCFF174CYH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
ENCFF792QOH	bam	bam		alignments	GRCh38	ENCSR187VEQ	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TARDBP-human	RNA				ultraviolet irradiation	reverse	2022-12-17	ENCODE		see document	175-300	2	2_1		63					/files/ENCFF958TEE/	356942621	Gene Yeo, UCSD	ab3926d1b612d1fe8f0cd0aab29e798a		https://www.encodeproject.org/files/ENCFF792QOH/@@download/ENCFF792QOH.bam	V29			released	s3://encode-public/2022/01/12/3cff5909-96c6-43a1-ae90-b878b376929a/ENCFF792QOH.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/3cff5909-96c6-43a1-ae90-b878b376929a/ENCFF792QOH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	released			
